A,L,B_true,C_true,M2,M3,B,C,id
0,0.304,0,0,0,1,0.0,,95935
1,0.804,1,1,1,1,,,4529
0,-0.079,1,0,0,1,1.0,,32400
0,-0.079,0,0,0,1,0.0,,80047
1,0.369,1,0,1,1,,,31785
1,-0.991,0,0,0,1,0.0,,57359
1,0.158,1,1,0,1,1.0,,68965
0,0.491,1,1,1,1,,,39834
1,0.445,0,0,1,1,,,64518
1,1.169,0,0,0,0,0.0,0.0,56918
0,-0.7240000000000001,0,1,0,0,0.0,1.0,52559
0,0.17800000000000002,0,1,0,1,0.0,,11101
0,0.159,0,0,0,0,0.0,0.0,5936
0,0.918,1,1,1,1,,,36893
1,-0.042,0,1,0,1,0.0,,80044
0,-1.5730000000000002,0,1,0,1,0.0,,91981
0,-1.047,0,1,0,1,0.0,,64781
1,-1.149,1,0,0,1,1.0,,25698
1,0.33,0,0,0,0,0.0,0.0,68926
1,0.103,1,1,0,1,1.0,,51582
1,-0.011,1,0,0,1,1.0,,90684
0,-0.8809999999999999,1,1,0,1,1.0,,60353
0,-2.051,0,0,0,1,0.0,,65925
1,1.029,0,0,0,0,0.0,0.0,67373
1,1.9,1,1,1,1,,,9066
0,-0.365,0,1,1,1,,,34383
0,-0.652,1,1,0,1,1.0,,48850
0,1.219,0,0,0,1,0.0,,96138
1,-0.883,0,0,0,0,0.0,0.0,82485
0,-1.17,0,1,0,0,0.0,1.0,90499
0,0.852,1,1,0,1,1.0,,42246
0,0.454,1,0,0,1,1.0,,38705
0,1.044,0,0,0,0,0.0,0.0,39404
0,0.5539999999999999,1,1,0,1,1.0,,68380
1,-0.258,0,1,0,0,0.0,1.0,43248
0,-0.226,0,0,0,0,0.0,0.0,73499
1,0.035,1,1,0,1,1.0,,63968
0,0.962,0,1,1,1,,,8199
0,0.105,0,1,0,1,0.0,,89065
0,1.223,0,1,0,0,0.0,1.0,61650
0,1.5719999999999998,0,1,0,1,0.0,,47901
1,0.628,1,1,0,1,1.0,,38442
0,0.188,0,0,0,0,0.0,0.0,10557
1,0.099,1,1,0,1,1.0,,86010
1,0.657,1,1,0,1,1.0,,55387
1,-0.473,1,1,0,1,1.0,,34586
1,-1.416,1,1,0,1,1.0,,70645
1,0.6859999999999999,1,1,1,1,,,3706
0,-0.8690000000000001,1,1,0,1,1.0,,9368
1,-1.65,1,0,0,1,1.0,,63576
0,-2.045,1,0,0,1,1.0,,79069
0,0.215,0,1,0,0,0.0,1.0,78210
0,0.773,1,0,0,1,1.0,,66462
0,-0.5539999999999999,0,0,0,0,0.0,0.0,91015
1,-0.7090000000000001,0,0,0,1,0.0,,39115
1,0.7959999999999999,0,0,0,0,0.0,0.0,58514
0,-1.5,1,0,0,1,1.0,,15512
1,1.185,0,1,0,0,0.0,1.0,92249
0,0.108,0,0,0,0,0.0,0.0,42845
0,-1.495,1,1,0,1,1.0,,38598
0,0.785,0,1,0,0,0.0,1.0,82155
1,-0.063,0,1,0,0,0.0,1.0,70094
0,1.683,0,1,0,1,0.0,,3458
0,0.097,0,1,0,1,0.0,,73324
1,1.029,0,1,0,1,0.0,,95235
1,-3.846,1,0,0,1,1.0,,80481
0,-0.821,1,1,0,1,1.0,,74916
1,0.282,1,0,0,1,1.0,,38601
0,-1.467,1,1,0,1,1.0,,72583
1,-0.188,0,1,0,0,0.0,1.0,64736
0,-0.476,0,0,0,1,0.0,,23739
0,1.779,0,0,0,0,0.0,0.0,96017
0,0.05,0,0,0,1,0.0,,9775
1,0.696,0,0,0,1,0.0,,9691
1,0.149,0,1,0,1,0.0,,50362
0,-1.851,0,1,0,1,0.0,,66824
0,0.37,1,0,0,1,1.0,,66258
0,-0.617,0,0,0,0,0.0,0.0,8719
1,0.831,1,1,0,1,1.0,,72751
0,1.971,0,0,0,0,0.0,0.0,58886
0,3.419,1,1,0,1,1.0,,48401
0,1.746,0,1,0,0,0.0,1.0,41199
1,-0.599,1,1,1,1,,,60646
1,-2.189,0,0,0,0,0.0,0.0,21869
0,-1.888,1,0,1,1,,,25450
0,-0.093,0,0,0,0,0.0,0.0,16651
0,0.575,1,1,0,1,1.0,,80642
1,1.307,0,0,1,1,,,66111
1,0.302,1,0,1,1,,,83427
1,-0.085,0,0,0,0,0.0,0.0,53791
1,-0.454,1,0,0,1,1.0,,67871
0,-1.516,0,0,0,1,0.0,,91160
1,-2.232,1,1,0,1,1.0,,9802
0,0.8859999999999999,0,1,0,1,0.0,,66152
0,-0.8370000000000001,0,0,0,0,0.0,0.0,5518
0,-0.258,0,1,0,1,0.0,,91153
0,1.6980000000000002,0,0,0,1,0.0,,19209
1,1.5119999999999998,0,1,0,0,0.0,1.0,72284
0,-1.34,0,0,0,0,0.0,0.0,97452
0,0.703,0,0,0,0,0.0,0.0,78674
0,1.138,0,0,0,0,0.0,0.0,25111
1,-1.87,1,0,0,1,1.0,,31194
0,0.118,1,1,0,1,1.0,,4556
0,0.6829999999999999,1,0,0,1,1.0,,71036
0,-0.18600000000000005,0,0,0,1,0.0,,39658
0,-0.495,0,1,0,0,0.0,1.0,91121
1,0.01,0,0,0,0,0.0,0.0,19126
0,-0.35700000000000004,1,1,0,1,1.0,,2566
0,-0.073,0,1,0,1,0.0,,25558
1,0.28300000000000003,1,0,0,1,1.0,,96101
1,0.041,0,0,0,1,0.0,,45080
1,-0.162,0,1,1,1,,,97674
0,-1.557,0,0,0,1,0.0,,17196
0,-0.8079999999999999,0,1,0,0,0.0,1.0,76936
1,1.485,1,1,0,1,1.0,,91150
0,-0.866,0,1,0,1,0.0,,91285
0,0.181,1,0,0,1,1.0,,99024
1,0.956,1,1,1,1,,,96513
0,0.955,0,0,0,0,0.0,0.0,7055
0,-1.225,1,1,0,1,1.0,,59935
1,2.821,0,0,0,1,0.0,,97895
1,1.818,0,0,0,0,0.0,0.0,30667
0,-0.255,1,1,0,1,1.0,,34692
1,-0.5579999999999999,0,0,0,1,0.0,,19892
1,-1.777,1,1,0,1,1.0,,89102
1,1.826,0,1,0,0,0.0,1.0,38299
0,-0.24,0,0,0,0,0.0,0.0,33048
1,-1.258,0,0,0,1,0.0,,75111
0,-0.757,1,1,0,1,1.0,,8291
1,-0.003,1,1,0,1,1.0,,32326
0,-1.514,0,0,0,0,0.0,0.0,86550
1,0.012,0,1,0,0,0.0,1.0,70697
0,0.733,1,1,0,1,1.0,,1458
1,-0.055,1,1,0,1,1.0,,9972
1,1.456,1,0,0,1,1.0,,25511
1,0.218,0,1,1,1,,,96159
0,2.051,0,0,0,1,0.0,,86879
1,-0.18,0,1,0,0,0.0,1.0,80352
0,0.7909999999999999,0,0,0,1,0.0,,96659
0,-1.09,0,0,0,1,0.0,,53690
0,0.096,0,1,0,1,0.0,,85720
0,-0.234,0,0,0,1,0.0,,2291
0,0.98,1,1,0,1,1.0,,20685
1,0.495,1,0,0,1,1.0,,46919
1,-0.057,1,1,0,1,1.0,,72318
0,-0.255,1,1,0,1,1.0,,70919
1,-0.8540000000000001,1,0,0,1,1.0,,71160
0,-0.017,0,1,0,1,0.0,,52754
0,1.225,0,0,0,0,0.0,0.0,30705
1,-0.884,1,1,0,1,1.0,,17527
0,-1.844,1,0,0,1,1.0,,92480
0,-0.522,0,0,0,0,0.0,0.0,39890
0,0.825,0,0,0,0,0.0,0.0,14858
0,0.835,1,0,0,1,1.0,,65900
1,-0.439,1,1,0,1,1.0,,14738
0,-0.504,0,1,0,1,0.0,,86863
1,-1.167,0,0,1,1,,,99135
0,-0.355,1,0,0,1,1.0,,75561
1,-0.672,0,0,0,0,0.0,0.0,73579
0,-1.073,1,1,0,1,1.0,,3529
0,1.105,1,1,0,1,1.0,,30986
0,-1.48,1,1,0,1,1.0,,74169
0,-0.204,1,1,1,1,,,76359
1,0.321,0,0,0,1,0.0,,83058
1,0.398,1,1,1,1,,,39281
0,0.6990000000000001,1,0,0,1,1.0,,83277
1,-0.933,1,0,0,1,1.0,,27150
0,1.551,0,0,0,1,0.0,,8886
1,-1.5319999999999998,1,0,0,1,1.0,,6522
1,2.817,1,0,1,1,,,26843
1,0.412,1,1,0,1,1.0,,31688
1,0.225,0,1,0,0,0.0,1.0,12502
1,-0.194,0,1,0,1,0.0,,32862
0,1.471,0,0,0,1,0.0,,47215
1,1.176,1,0,0,1,1.0,,5600
0,0.21600000000000005,1,0,0,1,1.0,,31694
1,-0.308,0,0,0,0,0.0,0.0,43627
0,-0.745,1,1,0,1,1.0,,26319
0,1.298,0,1,0,1,0.0,,9549
1,0.985,1,0,0,1,1.0,,27450
1,0.688,0,1,0,0,0.0,1.0,41568
1,1.546,0,1,0,0,0.0,1.0,73409
1,-0.991,1,0,0,1,1.0,,94914
0,0.35200000000000004,1,0,0,1,1.0,,89299
1,0.872,1,1,0,1,1.0,,1841
1,0.098,1,1,0,1,1.0,,33253
0,-0.6779999999999999,0,1,0,1,0.0,,50994
0,-0.193,1,0,0,1,1.0,,23388
0,-1.838,1,1,0,1,1.0,,5744
0,-0.478,0,0,0,1,0.0,,23500
0,0.463,0,0,0,1,0.0,,40402
0,0.361,1,1,0,1,1.0,,64680
1,0.307,1,1,0,1,1.0,,79446
0,-1.479,0,0,0,0,0.0,0.0,9804
0,0.002,0,1,0,0,0.0,1.0,53492
1,1.49,1,1,1,1,,,19904
0,-0.057,0,0,0,0,0.0,0.0,65044
1,-0.865,1,1,0,1,1.0,,15553
0,0.529,0,1,0,1,0.0,,74111
0,0.011,1,1,0,1,1.0,,82065
0,-1.304,0,1,0,0,0.0,1.0,66544
0,0.617,0,0,0,0,0.0,0.0,72151
0,1.15,0,0,0,1,0.0,,27112
0,0.0,0,0,0,0,0.0,0.0,96751
0,-0.436,1,0,0,1,1.0,,87636
0,2.094,0,1,1,1,,,13107
0,1.49,0,0,0,1,0.0,,94165
0,0.09,1,1,0,1,1.0,,61818
1,0.512,0,1,0,1,0.0,,60
0,-1.756,1,1,0,1,1.0,,29099
0,-0.449,1,1,0,1,1.0,,59112
0,0.306,0,1,0,1,0.0,,13036
1,-1.1840000000000002,0,0,0,1,0.0,,5460
0,-1.651,1,1,0,1,1.0,,97235
1,-0.253,0,0,0,0,0.0,0.0,7879
1,1.367,1,1,1,1,,,52036
0,-0.095,0,0,0,0,0.0,0.0,86707
0,1.194,1,0,0,1,1.0,,5517
0,-1.331,0,0,0,0,0.0,0.0,99705
1,0.128,0,1,0,1,0.0,,87273
0,-0.885,0,0,0,1,0.0,,64697
1,0.643,0,0,0,1,0.0,,72559
0,-0.354,0,0,0,1,0.0,,64538
0,0.076,1,1,0,1,1.0,,97583
0,0.019,0,0,0,1,0.0,,56593
1,1.582,0,1,1,1,,,85872
0,-0.6679999999999999,0,0,0,0,0.0,0.0,89811
0,1.479,0,0,0,1,0.0,,89304
1,2.085,1,0,0,1,1.0,,86385
1,-2.689,0,0,1,1,,,34453
0,0.214,1,1,0,1,1.0,,44881
0,-2.085,0,1,0,1,0.0,,33927
0,2.012,1,0,0,1,1.0,,41949
0,0.236,0,1,0,0,0.0,1.0,64189
1,-0.826,1,1,0,1,1.0,,97716
0,0.509,0,0,0,0,0.0,0.0,73343
0,0.071,0,0,0,0,0.0,0.0,19512
1,-0.011,0,0,0,0,0.0,0.0,78172
0,-2.282,0,1,0,0,0.0,1.0,65641
0,-1.345,0,0,0,0,0.0,0.0,55403
0,0.871,1,1,1,1,,,71857
1,0.085,0,0,1,1,,,14032
0,0.894,0,0,0,0,0.0,0.0,8799
1,-0.366,1,1,0,1,1.0,,28229
1,-1.124,0,0,0,1,0.0,,78258
0,0.302,1,1,0,1,1.0,,42660
0,-0.637,0,0,0,1,0.0,,61925
0,-0.05,0,1,0,1,0.0,,65135
1,2.229,1,1,0,1,1.0,,62025
1,0.231,1,0,1,1,,,25329
0,-0.851,0,0,0,1,0.0,,82172
0,0.921,1,1,0,1,1.0,,37429
1,0.338,0,0,0,0,0.0,0.0,80538
0,2.5340000000000003,0,0,1,1,,,82030
0,-1.915,1,1,0,1,1.0,,36719
0,-0.385,0,1,0,1,0.0,,6160
1,-0.257,1,0,1,1,,,73974
0,0.048,0,1,0,1,0.0,,72133
0,-0.805,0,1,0,1,0.0,,1568
1,-1.525,1,0,1,1,,,72335
0,0.199,0,0,0,0,0.0,0.0,4149
1,-0.682,1,0,0,1,1.0,,10844
1,-0.381,0,0,0,0,0.0,0.0,72179
1,0.578,1,1,0,1,1.0,,64629
0,0.16699999999999998,0,0,0,1,0.0,,26318
0,-0.231,0,0,0,0,0.0,0.0,46612
0,-3.5380000000000003,1,1,0,1,1.0,,83185
1,-1.164,1,1,0,1,1.0,,53779
0,-0.4920000000000001,0,0,0,0,0.0,0.0,26557
1,1.235,0,1,0,1,0.0,,71442
0,-1.137,0,1,0,0,0.0,1.0,52114
0,0.964,0,1,0,1,0.0,,5238
0,-0.7979999999999999,1,1,0,1,1.0,,37908
0,-0.126,0,0,0,1,0.0,,39195
0,0.387,1,0,0,1,1.0,,23143
0,-1.106,0,0,0,0,0.0,0.0,68214
1,-1.778,1,1,0,1,1.0,,51838
0,-0.318,1,0,0,1,1.0,,66448
0,-1.538,1,0,0,1,1.0,,59644
0,-0.579,1,1,1,1,,,98002
1,-1.279,1,1,0,1,1.0,,72150
0,-2.679,0,0,0,0,0.0,0.0,70067
0,-0.023,1,1,0,1,1.0,,53125
0,-1.2009999999999998,0,1,0,1,0.0,,3658
1,1.55,0,0,0,0,0.0,0.0,77962
1,-0.611,1,1,0,1,1.0,,5226
1,0.66,0,1,1,1,,,81725
1,2.339,1,1,0,1,1.0,,23269
0,-0.003,1,0,0,1,1.0,,16861
1,-1.27,0,1,0,1,0.0,,47651
1,-0.957,0,0,1,1,,,12571
0,0.55,1,1,0,1,1.0,,90020
0,0.746,1,1,0,1,1.0,,88133
0,1.071,1,1,0,1,1.0,,70506
0,0.029,1,1,0,1,1.0,,44570
0,-0.05,1,1,0,1,1.0,,99791
0,0.473,0,0,0,0,0.0,0.0,29258
1,0.778,1,1,1,1,,,3880
1,0.13699999999999998,1,1,1,1,,,64716
1,-0.365,0,0,0,0,0.0,0.0,47376
0,-1.3,1,1,0,1,1.0,,58119
1,-1.3159999999999998,1,1,0,1,1.0,,31307
0,0.319,0,0,1,1,,,47771
0,2.133,0,0,0,0,0.0,0.0,48155
0,1.901,1,1,1,1,,,76138
1,-0.613,1,0,0,1,1.0,,95068
0,1.093,1,0,0,1,1.0,,50464
0,0.81,0,1,0,1,0.0,,44270
0,1.081,0,1,0,1,0.0,,47595
1,0.39,1,0,0,1,1.0,,95926
1,-1.425,0,0,0,1,0.0,,15560
1,0.17800000000000002,1,0,0,1,1.0,,40907
1,0.715,1,0,0,1,1.0,,17139
0,0.565,1,1,1,1,,,5589
0,1.868,1,0,0,1,1.0,,24005
1,-0.09,0,1,0,0,0.0,1.0,33106
1,0.581,0,0,1,1,,,47333
0,-0.272,0,0,0,1,0.0,,16712
0,-1.11,1,0,0,1,1.0,,262
0,0.399,0,1,0,1,0.0,,28408
0,0.65,0,1,0,0,0.0,1.0,82580
0,-1.3430000000000002,0,0,0,1,0.0,,78500
1,-0.268,1,1,0,1,1.0,,64930
0,-0.715,1,1,0,1,1.0,,18559
0,1.127,0,1,0,1,0.0,,30094
1,0.411,0,0,0,1,0.0,,73867
1,1.483,1,1,0,1,1.0,,98734
1,0.787,0,0,0,0,0.0,0.0,3426
1,0.727,0,1,0,1,0.0,,2945
0,-0.134,0,0,0,0,0.0,0.0,1928
0,-0.331,0,0,0,1,0.0,,78499
0,1.89,1,1,0,1,1.0,,36117
0,0.5870000000000001,1,1,0,1,1.0,,10988
1,0.894,0,0,0,1,0.0,,97282
0,0.198,0,1,0,0,0.0,1.0,24288
0,-0.6829999999999999,1,0,0,1,1.0,,39992
0,0.219,0,0,1,1,,,34672
1,-0.846,0,0,0,0,0.0,0.0,38797
0,-0.642,1,0,0,1,1.0,,48011
0,-0.443,1,1,0,1,1.0,,42696
1,-1.406,1,1,0,1,1.0,,2840
1,0.064,0,1,0,1,0.0,,2575
1,-1.032,0,1,1,1,,,60485
0,0.064,1,0,0,1,1.0,,45019
1,0.596,1,1,0,1,1.0,,72695
0,1.012,1,1,0,1,1.0,,73927
1,1.366,0,0,0,1,0.0,,49411
1,-1.599,0,1,1,1,,,86658
0,2.276,1,1,0,1,1.0,,86502
1,-0.972,0,0,0,1,0.0,,94348
1,-0.501,0,0,0,1,0.0,,16490
0,-1.372,0,1,0,0,0.0,1.0,20646
1,-0.983,1,1,0,1,1.0,,17177
1,1.547,0,0,1,1,,,8952
0,0.382,1,1,0,1,1.0,,46485
0,-1.084,1,0,0,1,1.0,,33992
1,0.7,0,0,0,0,0.0,0.0,71338
0,1.264,0,0,0,1,0.0,,5644
1,0.243,0,0,0,1,0.0,,50947
0,-0.794,1,0,0,1,1.0,,900
1,-1.598,0,1,0,0,0.0,1.0,93352
0,-1.335,1,1,0,1,1.0,,10646
1,-0.121,0,0,0,0,0.0,0.0,96301
0,1.036,1,0,0,1,1.0,,85402
0,0.14800000000000002,1,0,0,1,1.0,,37550
0,-1.339,0,1,0,0,0.0,1.0,74585
0,-0.375,0,1,0,1,0.0,,8009
0,0.982,1,1,0,1,1.0,,7642
0,1.346,0,1,0,1,0.0,,82083
0,-1.054,0,1,0,1,0.0,,75071
0,0.8109999999999999,0,1,0,0,0.0,1.0,44205
0,-0.192,1,0,0,1,1.0,,32005
1,-0.488,0,0,0,1,0.0,,76025
1,0.198,1,0,0,1,1.0,,12276
0,-0.456,1,0,0,1,1.0,,34489
0,0.336,0,0,0,0,0.0,0.0,26626
1,0.162,0,0,0,1,0.0,,50032
0,-0.746,1,0,0,1,1.0,,20598
0,0.992,1,1,0,1,1.0,,75997
0,0.159,1,1,0,1,1.0,,85749
1,0.8959999999999999,1,0,0,1,1.0,,29309
1,-0.138,1,1,0,1,1.0,,42861
0,0.35200000000000004,0,0,0,0,0.0,0.0,70761
0,1.094,0,1,0,0,0.0,1.0,39408
0,1.014,0,0,0,0,0.0,0.0,38067
1,0.248,1,1,0,1,1.0,,19114
1,-2.353,1,1,0,1,1.0,,40772
0,-0.647,0,0,0,1,0.0,,44263
0,0.5329999999999999,0,0,0,1,0.0,,51261
0,0.877,1,1,0,1,1.0,,83537
0,0.8759999999999999,0,0,0,0,0.0,0.0,41543
0,1.038,1,0,0,1,1.0,,39483
0,-0.31,0,1,0,0,0.0,1.0,40864
1,0.146,0,0,0,1,0.0,,69590
1,2.551,0,0,0,0,0.0,0.0,17514
1,1.046,1,1,1,1,,,90727
0,0.201,0,0,0,0,0.0,0.0,88211
0,0.19,1,0,0,1,1.0,,78981
0,2.225,0,0,0,0,0.0,0.0,40690
0,1.433,0,0,0,0,0.0,0.0,72264
1,-0.477,0,1,0,0,0.0,1.0,44755
0,0.5589999999999999,0,1,0,0,0.0,1.0,35003
0,1.158,0,0,0,1,0.0,,60148
0,-0.342,0,1,0,1,0.0,,95758
0,-2.083,0,0,0,1,0.0,,40281
